as_of_year,agency_code,loan_type,property_type,loan_purpose,occupancy,loan_amt_thousands,preapproval,county_code,applicant_income_thousands,purchaser_type,hoepa_status,lien_status,population,ffiec_median_fam_income,tract_to_msa_income_pct,num_owner_occupied_units,num_1_to_4_family_units,approved
2016,Department of Housing and Urban Development (HUD),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,177.0,Not applicable,57.0,93.0,Fannie Mae (FNMA),Not a HOEPA loan,Secured by a first lien,4541.0,72500.0,79.38,1231.0,1490.0,1.0
2016,Department of Housing and Urban Development (HUD),VA-guaranteed (Veterans Administration),One to four-family (other than manufactured housing),Refinancing,1,98.0,Not applicable,151.0,32.0,Ginnie Mae (GNMA),Not a HOEPA loan,Secured by a first lien,7148.0,56200.0,76.61,1867.0,2636.0,1.0
2016,Department of Housing and Urban Development (HUD),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,80.0,Not applicable,73.0,62.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,5207.0,64200.0,63.14,952.0,1822.0,0.0
2016,Department of Housing and Urban Development (HUD),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home purchase,1,480.0,Not applicable,85.0,162.0,"Commercial bank, savings bank or savings association",Not a HOEPA loan,Secured by a first lien,5265.0,105200.0,74.79,1274.0,1481.0,1.0
2016,Consumer Financial Protection Bureau (CFPB),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,150.0,Not applicable,77.0,43.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,12552.0,58600.0,107.27,2406.0,3246.0,0.0
2016,Department of Housing and Urban Development (HUD),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home purchase,2,236.0,Not applicable,17.0,30.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,6407.0,72600.0,60.15,453.0,1350.0,1.0
2016,Federal Deposit Insurance Corporation (FDIC),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home purchase,1,335.0,Not applicable,19.0,128.0,Fannie Mae (FNMA),Not a HOEPA loan,Secured by a first lien,2229.0,68200.0,86.19,502.0,1022.0,1.0
2016,Consumer Financial Protection Bureau (CFPB),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,238.0,Not applicable,13.0,80.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,4518.0,93600.0,112.81,1449.0,1806.0,0.0
2016,Department of Housing and Urban Development (HUD),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,292.0,Not applicable,13.0,100.0,"Life insurance company, credit union, mortgage bank, or finance company",Not a HOEPA loan,Secured by a first lien,6307.0,93600.0,167.08,2295.0,2536.0,1.0
2016,Department of Housing and Urban Development (HUD),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,184.0,Not applicable,43.0,19.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,5525.0,47600.0,83.7,1739.0,2956.0,0.0
2016,Federal Deposit Insurance Corporation (FDIC),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,189.0,Not applicable,1.0,51.0,Freddie Mac (FHLMC),Not a HOEPA loan,Secured by a first lien,6940.0,77100.0,129.78,2361.0,2776.0,1.0
2016,Consumer Financial Protection Bureau (CFPB),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home purchase,1,463.0,Not applicable,5.0,116.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,5497.0,86700.0,121.24,1679.0,2052.0,1.0
2016,Office of the Comptroller of the Currency (OCC),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home purchase,1,228.0,Not applicable,27.0,60.0,Fannie Mae (FNMA),Not a HOEPA loan,Secured by a first lien,5419.0,73200.0,93.24,1370.0,1712.0,1.0
2016,Consumer Financial Protection Bureau (CFPB),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,400.0,Not applicable,97.0,159.0,Fannie Mae (FNMA),Not a HOEPA loan,Secured by a first lien,4089.0,75900.0,111.43,985.0,1274.0,1.0
2016,Consumer Financial Protection Bureau (CFPB),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,364.0,Not applicable,25.0,88.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,6950.0,64100.0,105.25,2315.0,2856.0,1.0
2016,Consumer Financial Protection Bureau (CFPB),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home purchase,2,57.0,Not applicable,95.0,278.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,5563.0,69400.0,147.7,2104.0,2847.0,1.0
2016,Department of Housing and Urban Development (HUD),FHA-insured (Federal Housing Administration),One to four-family (other than manufactured housing),Home purchase,1,216.0,Preapproval was requested,57.0,85.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,7351.0,59200.0,106.19,2084.0,3642.0,0.0
2016,Office of the Comptroller of the Currency (OCC),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,66.0,Not applicable,141.0,34.0,Freddie Mac (FHLMC),Not a HOEPA loan,Secured by a first lien,3188.0,60500.0,91.43,1058.0,1434.0,1.0
2016,Department of Housing and Urban Development (HUD),VA-guaranteed (Veterans Administration),One to four-family (other than manufactured housing),Refinancing,1,350.0,Not applicable,11.0,20.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,4524.0,83100.0,115.66,1483.0,1528.0,0.0
2016,Consumer Financial Protection Bureau (CFPB),FHA-insured (Federal Housing Administration),One to four-family (other than manufactured housing),Home purchase,1,442.0,Preapproval was not requested,59.0,108.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,7432.0,85000.0,67.67,781.0,1298.0,0.0
2016,Department of Housing and Urban Development (HUD),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home purchase,1,150.0,Preapproval was not requested,31.0,34.0,"Life insurance company, credit union, mortgage bank, or finance company",Not a HOEPA loan,Secured by a first lien,4665.0,67000.0,181.18,1530.0,1878.0,1.0
2016,Department of Housing and Urban Development (HUD),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,150.0,Not applicable,109.0,79.0,Freddie Mac (FHLMC),Not a HOEPA loan,Secured by a first lien,3373.0,42900.0,108.4,588.0,1090.0,1.0
2016,Consumer Financial Protection Bureau (CFPB),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,67.0,Not applicable,99.0,23.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,1810.0,77000.0,61.1,553.0,818.0,0.0
2016,Consumer Financial Protection Bureau (CFPB),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",Manufactured housing,Refinancing,2,167.0,Not applicable,93.0,91.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,4105.0,58900.0,75.55,1267.0,2026.0,0.0
2016,National Credit Union Administration (NCUA),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,50.0,Not applicable,111.0,112.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a subordinate lien,5118.0,88300.0,124.98,1575.0,1702.0,1.0
2016,Federal Deposit Insurance Corporation (FDIC),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home purchase,1,963.0,Not applicable,51.0,74.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Not applicable (purchased loans),4573.0,73300.0,181.19,1523.0,1771.0,1.0
2016,Office of the Comptroller of the Currency (OCC),VA-guaranteed (Veterans Administration),One to four-family (other than manufactured housing),Home purchase,1,218.0,Not applicable,127.0,102.0,"Commercial bank, savings bank or savings association",Not a HOEPA loan,Secured by a first lien,2936.0,63300.0,112.78,1008.0,1255.0,1.0
2016,National Credit Union Administration (NCUA),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home purchase,1,208.0,Preapproval was requested,35.0,72.0,Fannie Mae (FNMA),Not a HOEPA loan,Secured by a first lien,4815.0,68800.0,129.25,1018.0,1438.0,1.0
2016,National Credit Union Administration (NCUA),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home purchase,1,238.0,Not applicable,17.0,115.0,Fannie Mae (FNMA),Not a HOEPA loan,Secured by a first lien,5904.0,99500.0,135.66,1807.0,1882.0,1.0
2016,Department of Housing and Urban Development (HUD),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,163.0,Not applicable,9.0,1.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,3844.0,98600.0,39.22,264.0,744.0,0.0
2016,National Credit Union Administration (NCUA),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home purchase,1,120.0,Not applicable,153.0,111.0,Affiliate institution,Not a HOEPA loan,Secured by a first lien,4439.0,72300.0,117.97,1298.0,1495.0,1.0
2016,Department of Housing and Urban Development (HUD),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,796.0,Not applicable,3.0,169.0,Fannie Mae (FNMA),Not a HOEPA loan,Secured by a first lien,1849.0,72600.0,282.6,640.0,747.0,1.0
2016,Department of Housing and Urban Development (HUD),FSA/RHS (Farm Service Agency or Rural Housing Service),One to four-family (other than manufactured housing),Home purchase,1,151.0,Not applicable,423.0,52.0,"Life insurance company, credit union, mortgage bank, or finance company",Not a HOEPA loan,Secured by a first lien,5347.0,64000.0,142.06,1663.0,1996.0,1.0
2016,Department of Housing and Urban Development (HUD),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home purchase,1,186.0,Preapproval was requested,43.0,118.0,Fannie Mae (FNMA),Not a HOEPA loan,Secured by a first lien,4886.0,74700.0,97.37,748.0,602.0,1.0
2016,Department of Housing and Urban Development (HUD),VA-guaranteed (Veterans Administration),One to four-family (other than manufactured housing),Refinancing,1,170.0,Not applicable,177.0,66.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,9371.0,62600.0,122.04,3178.0,3452.0,0.0
2016,Department of Housing and Urban Development (HUD),FHA-insured (Federal Housing Administration),One to four-family (other than manufactured housing),Home purchase,1,49.0,Preapproval was not requested,281.0,91.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,3674.0,59300.0,76.67,680.0,1351.0,0.0
2016,Department of Housing and Urban Development (HUD),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,140.0,Not applicable,157.0,48.0,Fannie Mae (FNMA),Not a HOEPA loan,Secured by a first lien,16767.0,68000.0,209.65,4143.0,4716.0,1.0
2016,National Credit Union Administration (NCUA),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,127.0,Not applicable,79.0,67.0,Fannie Mae (FNMA),Not a HOEPA loan,Secured by a first lien,3009.0,70200.0,108.17,1030.0,1488.0,1.0
2016,National Credit Union Administration (NCUA),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home improvement,1,42.0,Not applicable,77.0,74.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a subordinate lien,12534.0,58600.0,136.51,2840.0,3794.0,1.0
2016,Consumer Financial Protection Bureau (CFPB),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home purchase,1,230.0,Not applicable,21.0,89.0,Fannie Mae (FNMA),Not a HOEPA loan,Secured by a first lien,5195.0,65700.0,106.64,1550.0,1841.0,1.0
2016,Department of Housing and Urban Development (HUD),FHA-insured (Federal Housing Administration),One to four-family (other than manufactured housing),Home purchase,1,221.0,Not applicable,86.0,40.0,Other type of purchaser,Not a HOEPA loan,Secured by a first lien,5781.0,48100.0,105.01,1002.0,1643.0,1.0
2016,Department of Housing and Urban Development (HUD),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,468.0,Not applicable,1.0,220.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,5784.0,93600.0,158.38,2098.0,2559.0,0.0
